"49198";"1";"1";"light";"1";"1478114548728";"1478114548721";"1478114550983";"1478114550983";"?";"1478114550983";"1478114551260";"1478114551275";
"49158";"1";"1";"traffic";"117751";"1478114548633";"1478114548626";"1478114550619";"1478114550619";"?";"1478114550619";"1478114551176";"1478114551294";
"49168";"1";"1";"traffic";"140369";"1478114548665";"1478114548658";"1478114550637";"1478114550637";"?";"1478114550643";"1478114551190";"1478114551305";
"49151";"1";"1";"air";"4350";"1478114548643";"1478114548636";"1478114550622";"1478114550638";"?";"1478114550639";"1478114551276";"1478114551314";
"49160";"1";"1";"traffic";"108533";"1478114548644";"1478114548637";"1478114550622";"1478114550622";"?";"1478114550622";"1478114551265";"1478114551317";
"49144";"1";"1";"waste";"409181";"1478114548640";"1478114548632";"1478114550620";"1478114550620";"?";"1478114550620";"1478114551302";"1478114551317";
"49197";"1";"1";"traffic";"101557";"1478114548735";"1478114548728";"1478114551019";"1478114551019";"?";"1478114551019";"1478114551307";"1478114551320";
"49122";"1";"1";"air";"46905";"1478114548596";"1478114548594";"1478114550606";"1478114550607";"?";"1478114550607";"1478114551239";"1478114551335";
"49191";"1";"1";"traffic";"140275";"1478114548722";"1478114548715";"1478114550953";"1478114550953";"?";"1478114550953";"1478114551306";"1478114551347";
"49150";"1";"1";"air";"46287";"1478114548613";"1478114548606";"1478114550611";"1478114550611";"?";"1478114550611";"1478114551306";"1478114551356";
"49187";"1";"1";"structural";"328496";"1478114548699";"1478114548697";"1478114550893";"1478114550893";"?";"1478114550893";"1478114551231";"1478114551357";
"49170";"1";"1";"light";"1";"1478114548647";"1478114548641";"1478114550628";"1478114550628";"?";"1478114550628";"1478114551370";"1478114551380";
"49182";"1";"1";"light";"1";"1478114548677";"1478114548670";"1478114550689";"1478114550689";"?";"1478114550690";"1478114551367";"1478114551382";
"49169";"1";"1";"light";"1";"1478114548646";"1478114548639";"1478114550625";"1478114550625";"?";"1478114550625";"1478114551367";"1478114551382";
"49149";"1";"1";"light";"1";"1478114548610";"1478114548603";"1478114550611";"1478114550611";"?";"1478114550619";"1478114551381";"1478114551392";
"49154";"1";"1";"light";"1";"1478114548620";"1478114548613";"1478114550612";"1478114550645";"?";"1478114550645";"1478114551382";"1478114551395";
"49157";"1";"1";"light";"1";"1478114548628";"1478114548622";"1478114550613";"1478114550614";"?";"1478114550614";"1478114551414";"1478114551424";
"49172";"1";"1";"light";"1";"1478114548653";"1478114548646";"1478114550630";"1478114550630";"?";"1478114550630";"1478114551418";"1478114551429";
"49185";"1";"1";"light";"1";"1478114548682";"1478114548674";"1478114550700";"1478114550701";"?";"1478114550701";"1478114551421";"1478114551431";
"49177";"1";"1";"light";"1";"1478114548668";"1478114548661";"1478114550637";"1478114550642";"?";"1478114550642";"1478114551415";"1478114551441";
"49162";"1";"1";"noise";"241969";"1478114548641";"1478114548635";"1478114550622";"1478114550638";"?";"1478114550638";"1478114551254";"1478114551447";
"49193";"1";"1";"light";"1";"1478114548704";"1478114548697";"1478114550906";"1478114550906";"?";"1478114550906";"1478114551436";"1478114551449";
"49156";"1";"1";"structural";"323250";"1478114548652";"1478114548645";"1478114550630";"1478114550630";"?";"1478114550630";"1478114551249";"1478114551459";
"49190";"1";"1";"light";"1";"1478114548700";"1478114548696";"1478114550795";"1478114550796";"?";"1478114550796";"1478114551451";"1478114551466";
"49178";"1";"1";"traffic";"132567";"1478114548701";"1478114548697";"1478114550881";"1478114550881";"?";"1478114550881";"1478114551332";"1478114551466";
"49147";"1";"1";"structural";"329189";"1478114548615";"1478114548609";"1478114550611";"1478114550612";"?";"1478114550612";"1478114551346";"1478114551470";
"49203";"1";"1";"light";"1";"1478114548742";"1478114548742";"1478114551166";"1478114551166";"?";"1478114551166";"1478114551459";"1478114551482";
"49159";"1";"1";"traffic";"128772";"1478114548639";"1478114548633";"1478114550621";"1478114550621";"?";"1478114550623";"1478114551360";"1478114551485";
"49153";"1";"1";"traffic";"121322";"1478114548628";"1478114548621";"1478114550613";"1478114550614";"?";"1478114550614";"1478114551409";"1478114551485";
"49181";"1";"1";"noise";"228246";"1478114548679";"1478114548696";"1478114550789";"1478114550790";"?";"1478114550790";"1478114551364";"1478114551485";
"49195";"1";"1";"noise";"205218";"1478114548739";"1478114548733";"1478114551151";"1478114551151";"?";"1478114551151";"1478114551461";"1478114551486";
"49171";"1";"1";"structural";"349410";"1478114548659";"1478114548653";"1478114550634";"1478114550634";"?";"1478114550635";"1478114551388";"1478114551513";
"49204";"1";"1";"light";"1";"1478114548747";"1478114548742";"1478114551172";"1478114551172";"?";"1478114551172";"1478114551512";"1478114551522";
"49196";"1";"1";"light";"1";"1478114548721";"1478114548714";"1478114550945";"1478114550945";"?";"1478114550945";"1478114551511";"1478114551523";
"49188";"1";"1";"waste";"400952";"1478114548738";"1478114548733";"1478114551117";"1478114551117";"?";"1478114551117";"1478114551514";"1478114551529";
"49202";"1";"1";"light";"1";"1478114548739";"1478114548733";"1478114551107";"1478114551107";"?";"1478114551107";"1478114551523";"1478114551533";
"49184";"1";"1";"structural";"311327";"1478114548690";"1478114548696";"1478114550787";"1478114550787";"?";"1478114550787";"1478114551501";"1478114551535";
"49166";"1";"1";"air";"9803";"1478114548674";"1478114548667";"1478114550639";"1478114550639";"?";"1478114550639";"1478114551530";"1478114551542";
"49201";"1";"1";"noise";"227837";"1478114548753";"1478114548747";"1478114551193";"1478114551193";"?";"1478114551193";"1478114551514";"1478114551547";
"49212";"1";"1";"light";"1";"1478114548773";"1478114548766";"1478114551262";"1478114551262";"?";"1478114551262";"1478114551542";"1478114551555";
"49200";"1";"1";"waste";"438291";"1478114548753";"1478114548746";"1478114551179";"1478114551179";"?";"1478114551190";"1478114551522";"1478114551562";
"49174";"1";"1";"structural";"333340";"1478114548681";"1478114548674";"1478114550697";"1478114550698";"?";"1478114550698";"1478114551531";"1478114551578";
"49221";"1";"1";"light";"1";"1478114548802";"1478114548795";"1478114551342";"1478114551342";"?";"1478114551343";"1478114551581";"1478114551607";
"49180";"1";"1";"air";"11974";"1478114548771";"1478114548764";"1478114551259";"1478114551259";"?";"1478114551259";"1478114551592";"1478114551656";
"49163";"1";"1";"noise";"225246";"1478114548676";"1478114548669";"1478114550780";"1478114550780";"?";"1478114550780";"1478114551546";"1478114551663";
"49214";"1";"1";"light";"1";"1478114548781";"1478114548774";"1478114551275";"1478114551275";"?";"1478114551276";"1478114551666";"1478114551677";
"49210";"1";"1";"traffic";"104357";"1478114548776";"1478114548774";"1478114551279";"1478114551279";"?";"1478114551279";"1478114551675";"1478114551689";
"49207";"1";"1";"noise";"231339";"1478114548788";"1478114548782";"1478114551305";"1478114551305";"?";"1478114551305";"1478114551636";"1478114551707";
"49215";"1";"1";"light";"1";"1478114548788";"1478114548780";"1478114551281";"1478114551281";"?";"1478114551302";"1478114551702";"1478114551711";
"49225";"1";"1";"structural";"305349";"1478114548821";"1478114548814";"1478114551385";"1478114551386";"?";"1478114551386";"1478114551718";"1478114551730";
"49213";"1";"1";"traffic";"127321";"1478114548788";"1478114548781";"1478114551304";"1478114551304";"?";"1478114551304";"1478114551650";"1478114551733";
"49217";"1";"1";"traffic";"139991";"1478114548813";"1478114548806";"1478114551384";"1478114551384";"?";"1478114551384";"1478114551667";"1478114551744";
"49226";"1";"1";"traffic";"112144";"1478114548831";"1478114548824";"1478114551416";"1478114551416";"?";"1478114551416";"1478114551718";"1478114551746";
"49246";"1";"1";"traffic";"103477";"1478114548896";"1478114548890";"1478114551524";"1478114551524";"?";"1478114551524";"1478114551734";"1478114551746";
"49239";"1";"1";"light";"1";"1478114548872";"1478114548865";"1478114551463";"1478114551463";"?";"1478114551464";"1478114551740";"1478114551751";
"49219";"1";"1";"light";"1";"1478114548791";"1478114548784";"1478114551337";"1478114551337";"?";"1478114551337";"1478114551744";"1478114551758";
"49228";"1";"1";"light";"1";"1478114548824";"1478114548817";"1478114551416";"1478114551416";"?";"1478114551416";"1478114551741";"1478114551759";
"49237";"1";"1";"noise";"231254";"1478114548871";"1478114548865";"1478114551460";"1478114551460";"?";"1478114551460";"1478114551698";"1478114551760";
"49247";"1";"1";"structural";"305979";"1478114548907";"1478114548900";"1478114551534";"1478114551534";"?";"1478114551534";"1478114551756";"1478114551768";
"49216";"1";"1";"noise";"211812";"1478114548805";"1478114548798";"1478114551371";"1478114551371";"?";"1478114551371";"1478114551707";"1478114551805";
"49238";"1";"1";"noise";"240476";"1478114548886";"1478114548879";"1478114551467";"1478114551468";"?";"1478114551468";"1478114551711";"1478114551836";
"49222";"1";"1";"structural";"314403";"1478114548805";"1478114548798";"1478114551371";"1478114551371";"?";"1478114551371";"1478114551708";"1478114551842";
"49250";"1";"1";"structural";"313582";"1478114548911";"1478114548904";"1478114551596";"1478114551596";"?";"1478114551596";"1478114551801";"1478114551859";
"49209";"1";"1";"structural";"317257";"1478114548797";"1478114548791";"1478114551341";"1478114551341";"?";"1478114551341";"1478114551751";"1478114551891";
"49252";"1";"1";"traffic";"121741";"1478114548910";"1478114548903";"1478114551565";"1478114551565";"?";"1478114551565";"1478114551776";"1478114551900";
"49249";"1";"1";"traffic";"120450";"1478114548907";"1478114548901";"1478114551552";"1478114551552";"?";"1478114551552";"1478114551758";"1478114551905";
"49176";"1";"1";"traffic";"128738";"1478114548668";"1478114548662";"1478114550783";"1478114550784";"?";"1478114550784";"1478114551892";"1478114551910";
"49229";"1";"1";"traffic";"145442";"1478114548848";"1478114548844";"1478114551422";"1478114551422";"?";"1478114551422";"1478114551798";"1478114551912";
"49199";"1";"1";"traffic";"145319";"1478114548755";"1478114548748";"1478114551247";"1478114551247";"?";"1478114551247";"1478114551684";"1478114551912";
"49208";"1";"1";"traffic";"144233";"1478114548770";"1478114548764";"1478114551262";"1478114551262";"?";"1478114551262";"1478114551704";"1478114551913";
"49194";"1";"1";"light";"1";"1478114548709";"1478114548702";"1478114550910";"1478114550911";"?";"1478114550911";"1478114551900";"1478114551947";
"49206";"1";"1";"waste";"411391";"1478114548848";"1478114548844";"1478114551437";"1478114551437";"?";"1478114551437";"1478114551821";"1478114551949";
"49240";"1";"1";"air";"37482";"1478114548918";"1478114548910";"1478114551654";"1478114551654";"?";"1478114551654";"1478114551879";"1478114551955";
"49183";"1";"1";"noise";"207198";"1478114548710";"1478114548703";"1478114550928";"1478114550928";"?";"1478114550928";"1478114551943";"1478114551957";
"49241";"1";"1";"light";"1";"1478114548885";"1478114548878";"1478114551467";"1478114551467";"?";"1478114551467";"1478114551962";"1478114551972";
"49243";"1";"1";"light";"1";"1478114548887";"1478114548880";"1478114551504";"1478114551504";"?";"1478114551504";"1478114551968";"1478114551978";
"49255";"1";"1";"light";"1";"1478114548916";"1478114548910";"1478114551641";"1478114551641";"?";"1478114551641";"1478114551972";"1478114551985";
"49211";"1";"1";"air";"32650";"1478114548843";"1478114548847";"1478114551449";"1478114551449";"?";"1478114551449";"1478114551897";"1478114551994";
"49263";"1";"1";"light";"1";"1478114548937";"1478114548929";"1478114551728";"1478114551728";"?";"1478114551728";"1478114551980";"1478114551999";
"49251";"1";"1";"light";"1";"1478114548907";"1478114548901";"1478114551543";"1478114551543";"?";"1478114551543";"1478114551985";"1478114552003";
"49257";"1";"1";"noise";"210901";"1478114548926";"1478114548919";"1478114551694";"1478114551694";"?";"1478114551694";"1478114551991";"1478114552004";
"49264";"1";"1";"light";"1";"1478114548940";"1478114548933";"1478114551734";"1478114551734";"?";"1478114551734";"1478114552003";"1478114552013";
"49254";"1";"1";"structural";"334736";"1478114548921";"1478114548914";"1478114551678";"1478114551678";"?";"1478114551678";"1478114551939";"1478114552017";
"49236";"1";"1";"noise";"217553";"1478114548870";"1478114548863";"1478114551456";"1478114551456";"?";"1478114551456";"1478114551733";"1478114552017";
"49224";"1";"1";"noise";"226377";"1478114548857";"1478114548851";"1478114551453";"1478114551453";"?";"1478114551453";"1478114551900";"1478114552022";
"49258";"1";"1";"structural";"303585";"1478114548933";"1478114548926";"1478114551720";"1478114551720";"?";"1478114551720";"1478114552006";"1478114552022";
"49262";"1";"1";"light";"1";"1478114548935";"1478114548927";"1478114551723";"1478114551723";"?";"1478114551723";"1478114552010";"1478114552026";
"49189";"1";"1";"structural";"312105";"1478114548750";"1478114548743";"1478114551175";"1478114551175";"?";"1478114551175";"1478114551897";"1478114552026";
"49245";"1";"1";"light";"1";"1478114548889";"1478114548883";"1478114551520";"1478114551520";"?";"1478114551520";"1478114552012";"1478114552027";
"49267";"1";"1";"air";"6148";"1478114548962";"1478114548954";"1478114551794";"1478114551795";"?";"1478114551795";"1478114552018";"1478114552036";
"49261";"1";"1";"structural";"303485";"1478114548945";"1478114548938";"1478114551735";"1478114551735";"?";"1478114551735";"1478114552027";"1478114552041";
"49218";"1";"1";"light";"1";"1478114548789";"1478114548783";"1478114551310";"1478114551310";"?";"1478114551310";"1478114552032";"1478114552043";
"49205";"1";"1";"structural";"319728";"1478114548757";"1478114548750";"1478114551249";"1478114551250";"?";"1478114551250";"1478114552011";"1478114552059";
