"49315";"1";"1";"noise";"201189";"1478099419932";"1478099419952";"1478099427599";"1478099427599";"1478099427821";"1478099427811";
"49316";"1";"1";"traffic";"102191";"1478099419767";"1478099419787";"1478099427824";"1478099427824";"1478099428020";"1478099428015";
"49314";"1";"1";"traffic";"100417";"1478099419746";"1478099419766";"1478099428023";"1478099428023";"1478099428215";"1478099428203";
"49312";"1";"1";"noise";"200645";"1478099419736";"1478099419755";"1478099428218";"1478099428218";"1478099428411";"1478099428400";
"49313";"1";"1";"traffic";"102461";"1478099419645";"1478099419665";"1478099428413";"1478099428413";"1478099428610";"1478099428598";
"49307";"1";"1";"traffic";"101196";"1478099419625";"1478099419645";"1478099428612";"1478099428612";"1478099428802";"1478099428790";
"49306";"1";"1";"noise";"200080";"1478099419608";"1478099419627";"1478099428804";"1478099428804";"1478099428996";"1478099428984";
"49309";"1";"1";"structural";"300813";"1478099419606";"1478099419626";"1478099428999";"1478099428999";"1478099429191";"1478099429181";
"49305";"1";"1";"air";"754";"1478099419577";"1478099419597";"1478099429194";"1478099429194";"1478099429388";"1478099429397";
"49308";"1";"1";"structural";"302247";"1478099419576";"1478099419597";"1478099429390";"1478099429390";"1478099429604";"1478099429591";
"49304";"1";"1";"structural";"301758";"1478099419541";"1478099419560";"1478099429606";"1478099429606";"1478099429798";"1478099429784";
"49303";"1";"1";"traffic";"101488";"1478099419520";"1478099419540";"1478099429800";"1478099429800";"1478099429991";"1478099429978";
"49302";"1";"1";"noise";"202447";"1478099419506";"1478099419526";"1478099429994";"1478099429994";"1478099430185";"1478099430172";
"49299";"1";"1";"air";"1296";"1478099419477";"1478099419497";"1478099430187";"1478099430187";"1478099430383";"1478099430377";
"49301";"1";"1";"structural";"300276";"1478099419419";"1478099419438";"1478099430385";"1478099430385";"1478099430581";"1478099430568";
"49300";"1";"1";"traffic";"101419";"1478099419415";"1478099419435";"1478099430584";"1478099430584";"1478099430795";"1478099430782";
"49290";"1";"1";"noise";"202215";"1478099419389";"1478099419409";"1478099430797";"1478099430797";"1478099430989";"1478099430976";
"49297";"1";"1";"structural";"300398";"1478099419312";"1478099419332";"1478099430991";"1478099430991";"1478099431184";"1478099431170";
"49298";"1";"1";"traffic";"101767";"1478099419308";"1478099419327";"1478099431186";"1478099431186";"1478099431377";"1478099431364";
"49284";"1";"1";"air";"596";"1478099419179";"1478099419199";"1478099431379";"1478099431379";"1478099431576";"1478099431563";
"49296";"1";"1";"traffic";"101055";"1478099419104";"1478099419124";"1478099431578";"1478099431578";"1478099431769";"1478099431756";
"49295";"1";"1";"structural";"301818";"1478099419061";"1478099419081";"1478099431772";"1478099431772";"1478099431964";"1478099431950";
"49293";"1";"1";"traffic";"100772";"1478099418794";"1478099418814";"1478099431966";"1478099431966";"1478099432158";"1478099432145";
"49294";"1";"1";"structural";"300212";"1478099418779";"1478099418798";"1478099432160";"1478099432160";"1478099432352";"1478099432340";
"49292";"1";"1";"structural";"301393";"1478099418735";"1478099418755";"1478099432354";"1478099432354";"1478099432547";"1478099432536";
"49285";"1";"1";"traffic";"100402";"1478099418699";"1478099418719";"1478099432550";"1478099432550";"1478099432741";"1478099432728";
"49291";"1";"1";"structural";"300523";"1478099418597";"1478099418617";"1478099432743";"1478099432743";"1478099432934";"1478099432920";
"49288";"1";"1";"structural";"301811";"1478099418561";"1478099418581";"1478099432936";"1478099432936";"1478099433130";"1478099433116";
"49289";"1";"1";"noise";"200858";"1478099418401";"1478099418421";"1478099433132";"1478099433132";"1478099433323";"1478099433310";
"49287";"1";"1";"noise";"201108";"1478099418393";"1478099418412";"1478099433325";"1478099433325";"1478099433518";"1478099433505";
"49279";"1";"1";"structural";"300731";"1478099418377";"1478099418397";"1478099433520";"1478099433520";"1478099433713";"1478099433700";
"49286";"1";"1";"noise";"200693";"1478099418342";"1478099418361";"1478099433716";"1478099433716";"1478099433906";"1478099433893";
"49282";"1";"1";"noise";"202074";"1478099418336";"1478099418356";"1478099433909";"1478099433909";"1478099434104";"1478099434498";
"49283";"1";"1";"traffic";"101107";"1478099418267";"1478099418287";"1478099434106";"1478099434106";"1478099434304";"1478099434499";
"49272";"1";"1";"air";"2385";"1478099418182";"1478099418202";"1478099434307";"1478099434307";"1478099434523";"1478099434510";
"49280";"1";"1";"traffic";"101222";"1478099418117";"1478099418137";"1478099434525";"1478099434525";"1478099434716";"1478099434703";
"49281";"1";"1";"noise";"201667";"1478099418052";"1478099418073";"1478099434718";"1478099434718";"1478099434919";"1478099434906";
"49277";"1";"1";"noise";"202396";"1478099417985";"1478099418004";"1478099434921";"1478099434921";"1478099435119";"1478099435106";
"49275";"1";"1";"traffic";"102387";"1478099417981";"1478099418000";"1478099435121";"1478099435121";"1478099435314";"1478099435302";
"49278";"1";"1";"structural";"300971";"1478099417793";"1478099417813";"1478099435316";"1478099435316";"1478099435523";"1478099435510";
"49274";"1";"1";"noise";"200195";"1478099417681";"1478099417701";"1478099435525";"1478099435525";"1478099435719";"1478099435706";
"49276";"1";"1";"structural";"302394";"1478099417681";"1478099417701";"1478099435721";"1478099435721";"1478099435918";"1478099435908";
"49271";"1";"1";"structural";"302493";"1478099417643";"1478099417662";"1478099435921";"1478099435921";"1478099436114";"1478099436100";
"49273";"1";"1";"traffic";"100048";"1478099417588";"1478099417607";"1478099436116";"1478099436116";"1478099436308";"1478099436295";
"49270";"1";"1";"noise";"202387";"1478099417561";"1478099417581";"1478099436310";"1478099436310";"1478099436502";"1478099436489";
"49265";"1";"1";"traffic";"101687";"1478099417525";"1478099417545";"1478099436504";"1478099436504";"1478099436693";"1478099436680";
"49250";"1";"1";"air";"1397";"1478099417486";"1478099417507";"1478099436695";"1478099436695";"1478099436884";"1478099436871";
"49268";"1";"1";"structural";"302047";"1478099417414";"1478099417434";"1478099436886";"1478099436886";"1478099437078";"1478099437064";
"49269";"1";"1";"noise";"202474";"1478099417409";"1478099417429";"1478099437080";"1478099437080";"1478099437271";"1478099437258";
"49267";"1";"1";"noise";"200874";"1478099417388";"1478099417408";"1478099437274";"1478099437274";"1478099437467";"1478099437453";
"49266";"1";"1";"structural";"300437";"1478099417366";"1478099417386";"1478099437469";"1478099437469";"1478099437660";"1478099437646";
"49264";"1";"1";"noise";"200967";"1478099417356";"1478099417375";"1478099437662";"1478099437662";"1478099437852";"1478099437842";
"49263";"1";"1";"traffic";"100847";"1478099417234";"1478099417274";"1478099437855";"1478099437855";"1478099438045";"1478099438035";
"49259";"1";"1";"structural";"302076";"1478099417253";"1478099417274";"1478099438048";"1478099438048";"1478099438245";"1478099438237";
"49262";"1";"1";"noise";"201194";"1478099417124";"1478099417145";"1478099438247";"1478099438247";"1478099438439";"1478099438428";
"49260";"1";"1";"traffic";"100841";"1478099417106";"1478099417126";"1478099438441";"1478099438441";"1478099438636";"1478099438624";
"49261";"1";"1";"noise";"202489";"1478099417010";"1478099417030";"1478099438639";"1478099438639";"1478099438828";"1478099438818";
"49258";"1";"1";"noise";"200321";"1478099416912";"1478099416963";"1478099438831";"1478099438831";"1478099439023";"1478099439011";
"49254";"1";"1";"traffic";"101599";"1478099416871";"1478099416962";"1478099439025";"1478099439025";"1478099439216";"1478099439204";
"49252";"1";"1";"noise";"201101";"1478099416848";"1478099416962";"1478099439218";"1478099439218";"1478099439413";"1478099439403";
"49257";"1";"1";"structural";"301666";"1478099416866";"1478099416962";"1478099439418";"1478099439418";"1478099439609";"1478099439596";
"49256";"1";"1";"structural";"301732";"1478099416684";"1478099416703";"1478099439612";"1478099439612";"1478099439808";"1478099439797";
"49255";"1";"1";"structural";"301630";"1478099416615";"1478099416650";"1478099439811";"1478099439811";"1478099440004";"1478099439990";
"49253";"1";"1";"structural";"301541";"1478099416480";"1478099416500";"1478099440006";"1478099440006";"1478099440196";"1478099440216";
"49247";"1";"1";"traffic";"102266";"1478099416455";"1478099416475";"1478099440199";"1478099440199";"1478099440388";"1478099440376";
"49246";"1";"1";"structural";"300543";"1478099416338";"1478099416390";"1478099440391";"1478099440391";"1478099440594";"1478099440581";
"49251";"1";"1";"noise";"201746";"1478099416335";"1478099416389";"1478099440598";"1478099440598";"1478099440789";"1478099440778";
"49249";"1";"1";"noise";"200644";"1478099416220";"1478099416240";"1478099440792";"1478099440792";"1478099440986";"1478099440973";
"49234";"1";"1";"air";"755";"1478099416134";"1478099416153";"1478099440990";"1478099440990";"1478099441181";"1478099441169";
"49243";"1";"1";"noise";"200510";"1478099416053";"1478099416074";"1478099441184";"1478099441184";"1478099441377";"1478099441365";
"49215";"1";"1";"waste";"401447";"1478099415983";"1478099416074";"1478099441379";"1478099441379";"1478099441570";"1478099441577";
"49244";"1";"1";"traffic";"100629";"1478099415937";"1478099416074";"1478099441593";"1478099441593";"1478099441786";"1478099441773";
"49245";"1";"1";"structural";"300758";"1478099415817";"1478099415837";"1478099441789";"1478099441789";"1478099441979";"1478099441967";
"49241";"1";"1";"structural";"300007";"1478099415770";"1478099415789";"1478099441981";"1478099441981";"1478099442173";"1478099442159";
"49242";"1";"1";"noise";"200212";"1478099415657";"1478099415760";"1478099442175";"1478099442175";"1478099442364";"1478099442351";
"49240";"1";"1";"noise";"201892";"1478099415646";"1478099415759";"1478099442367";"1478099442367";"1478099442557";"1478099442543";
"49238";"1";"1";"traffic";"100713";"1478099415716";"1478099415758";"1478099442559";"1478099442559";"1478099442749";"1478099442735";
"49233";"1";"1";"structural";"302306";"1478099415628";"1478099415758";"1478099442751";"1478099442751";"1478099442941";"1478099442927";
"49239";"1";"1";"noise";"201367";"1478099415582";"1478099415602";"1478099442943";"1478099442943";"1478099443133";"1478099443119";
"49236";"1";"1";"noise";"201195";"1478099415515";"1478099415534";"1478099443135";"1478099443135";"1478099443324";"1478099443310";
"49237";"1";"1";"traffic";"101950";"1478099415502";"1478099415522";"1478099443326";"1478099443326";"1478099443517";"1478099443504";
"49228";"1";"1";"traffic";"101707";"1478099415109";"1478099415129";"1478099443519";"1478099443519";"1478099443710";"1478099443699";
"49235";"1";"1";"noise";"201553";"1478099415086";"1478099415125";"1478099443712";"1478099443712";"1478099443903";"1478099443890";
"49229";"1";"1";"noise";"201290";"1478099414906";"1478099414927";"1478099443905";"1478099443905";"1478099444094";"1478099444080";
"49222";"1";"1";"air";"2143";"1478099414813";"1478099414833";"1478099444096";"1478099444096";"1478099444285";"1478099444272";
"49232";"1";"1";"structural";"302045";"1478099414803";"1478099414823";"1478099444287";"1478099444287";"1478099444479";"1478099444465";
"49231";"1";"1";"structural";"300708";"1478099414790";"1478099414810";"1478099444481";"1478099444481";"1478099444682";"1478099444668";
"49230";"1";"1";"structural";"300555";"1478099414693";"1478099414713";"1478099444684";"1478099444684";"1478099444875";"1478099444861";
"49227";"1";"1";"structural";"300089";"1478099414578";"1478099414599";"1478099444877";"1478099444877";"1478099445070";"1478099445060";
"49226";"1";"1";"noise";"201083";"1478099414561";"1478099414581";"1478099445072";"1478099445072";"1478099445266";"1478099445253";
"49224";"1";"1";"traffic";"102409";"1478099414549";"1478099414569";"1478099445269";"1478099445269";"1478099445460";"1478099445447";
"49223";"1";"1";"structural";"302090";"1478099414491";"1478099414511";"1478099445462";"1478099445462";"1478099445653";"1478099445640";
"49225";"1";"1";"noise";"200271";"1478099414291";"1478099414311";"1478099445656";"1478099445656";"1478099445845";"1478099445831";
"49211";"1";"1";"noise";"201749";"1478099414221";"1478099414241";"1478099445847";"1478099445847";"1478099446036";"1478099446023";
"49220";"1";"1";"traffic";"101874";"1478099414181";"1478099414201";"1478099446039";"1478099446039";"1478099446227";"1478099446216";
"49221";"1";"1";"structural";"302281";"1478099414133";"1478099414154";"1478099446229";"1478099446229";"1478099446432";"1478099446418";
"49216";"1";"1";"air";"778";"1478099414121";"1478099414140";"1478099446434";"1478099446434";"1478099446623";"1478099446610";
"49219";"1";"1";"structural";"300269";"1478099414062";"1478099414082";"1478099446625";"1478099446625";"1478099446817";"1478099446804";
"49201";"1";"1";"traffic";"102184";"1478099413949";"1478099413969";"1478099446819";"1478099446819";"1478099447008";"1478099446994";
"49218";"1";"1";"structural";"301632";"1478099413858";"1478099413877";"1478099447010";"1478099447010";"1478099447200";"1478099447187";
"49217";"1";"1";"structural";"300383";"1478099413753";"1478099413773";"1478099447202";"1478099447202";"1478099447391";"1478099447377";
"49214";"1";"1";"structural";"300084";"1478099413738";"1478099413757";"1478099447393";"1478099447393";"1478099447591";"1478099447578";
"49208";"1";"1";"air";"483";"1478099413559";"1478099413578";"1478099447593";"1478099447593";"1478099447782";"1478099447769";
"49204";"1";"1";"waste";"400387";"1478099413464";"1478099413486";"1478099447784";"1478099447784";"1478099447973";"1478099447959";
"49213";"1";"1";"structural";"302424";"1478099413402";"1478099413421";"1478099447975";"1478099447975";"1478099448280";"1478099448266";
"49212";"1";"1";"structural";"300877";"1478099413322";"1478099413342";"1478099448282";"1478099448282";"1478099448472";"1478099448459";
"49210";"1";"1";"structural";"302103";"1478099413312";"1478099413332";"1478099448474";"1478099448474";"1478099448663";"1478099448649";
"49209";"1";"1";"noise";"201601";"1478099413191";"1478099413211";"1478099448665";"1478099448665";"1478099448854";"1478099448840";
"49207";"1";"1";"structural";"300634";"1478099413189";"1478099413209";"1478099448856";"1478099448856";"1478099449047";"1478099449052";
"49206";"1";"1";"noise";"201249";"1478099413179";"1478099413201";"1478099449049";"1478099449049";"1478099449256";"1478099449243";
"49181";"1";"1";"air";"832";"1478099413122";"1478099413141";"1478099449259";"1478099449259";"1478099449450";"1478099449437";
"49202";"1";"1";"structural";"300870";"1478099412922";"1478099412942";"1478099449452";"1478099449452";"1478099449653";"1478099449641";
"49205";"1";"1";"noise";"201651";"1478099412914";"1478099412934";"1478099449655";"1478099449656";"1478099449857";"1478099449844";
"49203";"1";"1";"noise";"202376";"1478099412886";"1478099412906";"1478099449859";"1478099449859";"1478099450052";"1478099450039";
"49117";"1";"1";"waste";"400756";"1478099412868";"1478099412888";"1478099450054";"1478099450054";"1478099450246";"1478099450233";
"49200";"1";"1";"noise";"200449";"1478099412717";"1478099412737";"1478099450249";"1478099450249";"1478099450440";"1478099450427";
"49195";"1";"1";"structural";"300503";"1478099412710";"1478099412730";"1478099450443";"1478099450443";"1478099450633";"1478099450620";
"49196";"1";"1";"traffic";"101236";"1478099412676";"1478099412696";"1478099450635";"1478099450636";"1478099450826";"1478099450813";
"49199";"1";"1";"noise";"201437";"1478099412523";"1478099412543";"1478099450828";"1478099450829";"1478099451020";"1478099451006";
"49198";"1";"1";"noise";"200124";"1478099412502";"1478099412522";"1478099451022";"1478099451023";"1478099451215";"1478099451213";
"49197";"1";"1";"noise";"202465";"1478099412389";"1478099412409";"1478099451218";"1478099451218";"1478099451407";"1478099451395";
"49192";"1";"1";"noise";"201990";"1478099412309";"1478099412329";"1478099451409";"1478099451409";"1478099451600";"1478099451586";
"49184";"1";"1";"traffic";"101380";"1478099412305";"1478099412325";"1478099451602";"1478099451602";"1478099451790";"1478099451777";
"49194";"1";"1";"structural";"300816";"1478099412201";"1478099412221";"1478099451792";"1478099451792";"1478099451988";"1478099451974";
"49193";"1";"1";"structural";"301901";"1478099412105";"1478099412125";"1478099451990";"1478099451990";"1478099452181";"1478099452167";
"49191";"1";"1";"structural";"301944";"1478099411959";"1478099411980";"1478099452183";"1478099452183";"1478099452373";"1478099452360";
"49190";"1";"1";"noise";"201377";"1478099411928";"1478099411948";"1478099452375";"1478099452375";"1478099452567";"1478099452555";
"49189";"1";"1";"structural";"301549";"1478099411889";"1478099411909";"1478099452569";"1478099452569";"1478099452777";"1478099452763";
"49187";"1";"1";"noise";"200522";"1478099411866";"1478099411886";"1478099452779";"1478099452779";"1478099452968";"1478099452955";
"49188";"1";"1";"structural";"300067";"1478099411764";"1478099411784";"1478099452970";"1478099452970";"1478099453163";"1478099453150";
"49185";"1";"1";"structural";"301875";"1478099411671";"1478099411691";"1478099453165";"1478099453165";"1478099453357";"1478099453344";
"49186";"1";"1";"noise";"200204";"1478099411531";"1478099411551";"1478099453360";"1478099453360";"1478099453556";"1478099453547";
"49183";"1";"1";"noise";"200524";"1478099411489";"1478099411509";"1478099453558";"1478099453558";"1478099453749";"1478099453735";
"49182";"1";"1";"structural";"300019";"1478099411476";"1478099411496";"1478099453751";"1478099453751";"1478099453943";"1478099453931";
"49179";"1";"1";"traffic";"100327";"1478099411353";"1478099411373";"1478099453945";"1478099453945";"1478099454134";"1478099454121";
"49180";"1";"1";"noise";"202292";"1478099411266";"1478099411286";"1478099454136";"1478099454136";"1478099454325";"1478099454312";
"49175";"1";"1";"structural";"301860";"1478099411125";"1478099411145";"1478099454327";"1478099454327";"1478099454519";"1478099454507";
"49176";"1";"1";"air";"1688";"1478099410915";"1478099410935";"1478099454521";"1478099454521";"1478099454717";"1478099454704";
"49178";"1";"1";"noise";"201662";"1478099410778";"1478099410798";"1478099454719";"1478099454719";"1478099454910";"1478099454897";
"49177";"1";"1";"traffic";"101387";"1478099410648";"1478099410668";"1478099454912";"1478099454912";"1478099455102";"1478099455088";
"49171";"1";"1";"noise";"200697";"1478099410598";"1478099410618";"1478099455104";"1478099455104";"1478099455294";"1478099455283";
